time,a.Co,b.Co,c.Co
63.0,0.00019595584821061168,0.0001959558499077288,0.0001959558499077288
64.0,0.00019595584822436864,0.00019595584993152405,0.00019595584993152405
65.0,0.00019595584821114793,0.00019595584990865636,0.00019595584990865636
66.0,0.00019595584822384982,0.00019595584993062674,0.00019595584993062674
67.0,0.00019595584821164303,0.00019595584990951287,0.00019595584990951287
68.0,0.00019595584822337106,0.00019595584992979854,0.00019595584992979854
69.0,0.00019595584821210035,0.00019595584991030375,0.00019595584991030375
70.0,0.00019595584822292911,0.00019595584992903412,0.00019595584992903412
71.0,0.00019595584821252278,0.0001959558499110344,0.0001959558499110344
72.0,0.00019595584822252102,0.00019595584992832828,0.00019595584992832828
73.0,0.00019595584821291282,0.00019595584991170906,0.00019595584991170906
74.0,0.00019595584822214442,0.00019595584992767676,0.00019595584992767676
75.0,0.00019595584821327305,0.0001959558499123321,0.0001959558499123321
76.0,0.00019595584822179672,0.00019595584992707535,0.00019595584992707535
77.0,0.00019595584821360563,0.00019595584991290746,0.00019595584991290746
78.0,0.00019595584822147571,0.00019595584992652027,0.00019595584992652027
79.0,0.00019595584821391283,0.00019595584991343877,0.00019595584991343877
80.0,0.00019595584822117935,0.0001959558499260076,0.0001959558499260076
81.0,0.0001959558482141966,0.00019595584991392956,0.00019595584991392956
82.0,0.0001959558482209058,0.00019595584992553435,0.00019595584992553435
83.0,0.00019595584821445862,0.00019595584991438279,0.00019595584991438279
84.0,0.00019595584822065316,0.0001959558499250974,0.0001959558499250974
85.0,0.00019595584821470048,0.00019595584991480115,0.00019595584991480115
86.0,0.00019595584822042,0.00019595584992469417,0.00019595584992469417
87.0,0.00019595584821492385,0.0001959558499151876,0.0001959558499151876
88.0,0.00019595584822020484,0.00019595584992432197,0.00019595584992432197
89.0,0.00019595584821513007,0.00019595584991554424,0.00019595584991554424
90.0,0.00019595584822000616,0.00019595584992397827,0.00019595584992397827
91.0,0.00019595584821532048,0.00019595584991587354,0.00019595584991587354
92.0,0.00019595584821982274,0.00019595584992366106,0.00019595584992366106
93.0,0.00019595584821549637,0.00019595584991617785,0.00019595584991617785
94.0,0.00019595584821965328,0.00019595584992336792,0.00019595584992336792
95.0,0.0001959558482156589,0.00019595584991645887,0.00019595584991645887
96.0,0.00019595584821949685,0.00019595584992309739,0.00019595584992309739
97.0,0.0001959558482158089,0.0001959558499167183,0.0001959558499167183
98.0,0.00019595584821935247,0.00019595584992284764,0.00019595584992284764
99.0,0.00019595584821594734,0.00019595584991695782,0.00019595584991695782
100.0,0.00019595584821921922,0.00019595584992261714,0.00019595584992261714
101.0,0.0001959558482160752,0.00019595584991717902,0.00019595584991717902
102.0,0.00019595584821909608,0.00019595584992240417,0.00019595584992240417
103.0,0.0001959558482161934,0.00019595584991738342,0.00019595584991738342
104.0,0.00019595584821898235,0.00019595584992220745,0.00019595584992220745
105.0,0.00019595584821630247,0.00019595584991757213,0.00019595584991757213
106.0,0.00019595584821887742,0.00019595584992202595,0.00019595584992202595
107.0,0.00019595584821640314,0.0001959558499177462,0.0001959558499177462
108.0,0.00019595584821878063,0.0001959558499218585,0.0001959558499218585
109.0,0.000195955848216496,0.00019595584991790693,0.00019595584991790693
110.0,0.00019595584821869127,0.00019595584992170392,0.00019595584992170392
111.0,0.00019595584821658181,0.00019595584991805525,0.00019595584991805525
112.0,0.00019595584821860862,0.00019595584992156107,0.00019595584992156107
113.0,0.00019595584821666104,0.00019595584991819235,0.00019595584991819235
114.0,0.00019595584821853243,0.00019595584992142926,0.00019595584992142926
115.0,0.00019595584821673423,0.00019595584991831893,0.00019595584991831893
116.0,0.00019595584821846204,0.0001959558499213075,0.0001959558499213075
117.0,0.00019595584821680175,0.0001959558499184357,0.0001959558499184357
118.0,0.00019595584821839707,0.00019595584992119513,0.00019595584992119513
119.0,0.00019595584821686417,0.00019595584991854374,0.00019595584991854374
120.0,0.000195955848218337,0.00019595584992109126,0.00019595584992109126
121.0,0.0001959558482169218,0.00019595584991864335,0.00019595584991864335
122.0,0.00019595584821828157,0.00019595584992099542,0.00019595584992099542
123.0,0.00019595584821697495,0.00019595584991873532,0.00019595584991873532
124.0,0.0001959558482182304,0.00019595584992090686,0.00019595584992090686
125.0,0.00019595584821702412,0.00019595584991882037,0.00019595584991882037
126.0,0.00019595584821818313,0.00019595584992082512,0.00019595584992082512
127.0,0.00019595584821706954,0.00019595584991889892,0.00019595584991889892
128.0,0.00019595584821813943,0.00019595584992074963,0.00019595584992074963
129.0,0.0001959558482171114,0.0001959558499189714,0.0001959558499189714
130.0,0.00019595584821809916,0.00019595584992067989,0.00019595584992067989
131.0,0.0001959558482171501,0.00019595584991903832,0.00019595584991903832
132.0,0.00019595584821806197,0.00019595584992061557,0.00019595584992061557
133.0,0.00019595584821718588,0.00019595584991910015,0.00019595584991910015
134.0,0.00019595584821802765,0.0001959558499205561,0.0001959558499205561
135.0,0.00019595584821721884,0.00019595584991915715,0.00019595584991915715
136.0,0.00019595584821799597,0.00019595584992050135,0.00019595584992050135
137.0,0.00019595584821724925,0.00019595584991920982,0.00019595584991920982
138.0,0.00019595584821796675,0.00019595584992045088,0.00019595584992045088
139.0,0.0001959558482172772,0.00019595584991925823,0.00019595584991925823
140.0,0.00019595584821793983,0.00019595584992040425,0.00019595584992040425
141.0,0.00019595584821730308,0.00019595584991930295,0.00019595584991930295
142.0,0.00019595584821791492,0.00019595584992036118,0.00019595584992036118
143.0,0.0001959558482173271,0.0001959558499193444,0.0001959558499193444
144.0,0.00019595584821789188,0.0001959558499203213,0.0001959558499203213
145.0,0.0001959558482173492,0.00019595584991938267,0.00019595584991938267
146.0,0.00019595584821787066,0.00019595584992028453,0.00019595584992028453
147.0,0.00019595584821736954,0.0001959558499194179,0.0001959558499194179
148.0,0.00019595584821785106,0.00019595584992025076,0.00019595584992025076
149.0,0.00019595584821738833,0.0001959558499194504,0.0001959558499194504
150.0,0.000195955848217833,0.0001959558499202195,0.0001959558499202195
151.0,0.00019595584821740567,0.00019595584991948035,0.00019595584991948035
152.0,0.00019595584821781634,0.00019595584992019075,0.00019595584992019075
153.0,0.00019595584821742166,0.00019595584991950805,0.00019595584991950805
154.0,0.00019595584821780086,0.000195955849920164,0.000195955849920164
155.0,0.00019595584821743652,0.00019595584991953372,0.00019595584991953372
156.0,0.0001959558482177867,0.00019595584992013944,0.00019595584992013944
157.0,0.00019595584821745007,0.00019595584991955722,0.00019595584991955722
158.0,0.00019595584821777357,0.00019595584992011678,0.00019595584992011678
159.0,0.00019595584821746276,0.00019595584991957912,0.00019595584991957912
160.0,0.00019595584821776148,0.00019595584992009583,0.00019595584992009583
161.0,0.00019595584821747444,0.00019595584991959932,0.00019595584991959932
162.0,0.0001959558482177502,0.00019595584992007634,0.00019595584992007634
163.0,0.0001959558482174853,0.00019595584991961815,0.00019595584991961815
164.0,0.00019595584821773977,0.00019595584992005826,0.00019595584992005826
165.0,0.0001959558482174953,0.0001959558499196355,0.0001959558499196355
166.0,0.00019595584821773017,0.0001959558499200416,0.0001959558499200416
167.0,0.00019595584821750452,0.00019595584991965138,0.00019595584991965138
168.0,0.00019595584821772128,0.0001959558499200263,0.0001959558499200263
169.0,0.00019595584821751312,0.00019595584991966613,0.00019595584991966613
170.0,0.00019595584821771318,0.00019595584992001223,0.00019595584992001223
171.0,0.00019595584821752082,0.0001959558499196796,0.0001959558499196796
172.0,0.00019595584821770564,0.0001959558499199993,0.0001959558499199993
173.0,0.00019595584821752805,0.0001959558499196921,0.0001959558499196921
174.0,0.00019595584821769873,0.00019595584991998724,0.00019595584991998724
175.0,0.00019595584821753472,0.0001959558499197036,0.0001959558499197036
176.0,0.0001959558482176924,0.00019595584991997632,0.00019595584991997632
177.0,0.00019595584821754076,0.00019595584991971402,0.00019595584991971402
178.0,0.0001959558482176866,0.00019595584991996624,0.00019595584991996624
179.0,0.00019595584821754632,0.0001959558499197237,0.0001959558499197237
180.0,0.0001959558482176811,0.00019595584991995683,0.00019595584991995683
181.0,0.0001959558482175516,0.0001959558499197328,0.0001959558499197328
182.0,0.00019595584821767607,0.00019595584991994813,0.00019595584991994813
183.0,0.0001959558482175565,0.00019595584991974127,0.00019595584991974127
184.0,0.00019595584821767136,0.00019595584991993995,0.00019595584991993995
185.0,0.00019595584821756096,0.00019595584991974894,0.00019595584991974894
186.0,0.00019595584821766713,0.00019595584991993257,0.00019595584991993257
187.0,0.00019595584821756502,0.00019595584991975598,0.00019595584991975598
188.0,0.00019595584821766323,0.00019595584991992582,0.00019595584991992582
189.0,0.0001959558482175688,0.00019595584991976252,0.00019595584991976252
190.0,0.00019595584821765954,0.00019595584991991948,0.00019595584991991948
191.0,0.00019595584821757237,0.00019595584991976872,0.00019595584991976872
192.0,0.0001959558482176561,0.00019595584991991357,0.00019595584991991357
193.0,0.00019595584821757557,0.00019595584991977428,0.00019595584991977428
194.0,0.00019595584821765293,0.0001959558499199081,0.0001959558499199081
195.0,0.00019595584821757863,0.00019595584991977954,0.00019595584991977954
196.0,0.00019595584821765005,0.0001959558499199031,0.0001959558499199031
197.0,0.0001959558482175814,0.0001959558499197844,0.0001959558499197844
198.0,0.00019595584821764731,0.00019595584991989842,0.00019595584991989842
199.0,0.00019595584821758405,0.00019595584991978892,0.00019595584991978892
200.0,0.00019595584821764477,0.000195955849919894,0.000195955849919894
201.0,0.0001959558482175865,0.00019595584991979312,0.00019595584991979312
202.0,0.0001959558482176425,0.00019595584991989,0.00019595584991989
203.0,0.00019595584821758869,0.00019595584991979702,0.00019595584991979702
204.0,0.00019595584821764032,0.00019595584991988625,0.00019595584991988625
205.0,0.00019595584821759083,0.0001959558499198006,0.0001959558499198006
206.0,0.0001959558482176383,0.00019595584991988278,0.00019595584991988278
207.0,0.00019595584821759264,0.00019595584991980382,0.00019595584991980382
208.0,0.00019595584821763655,0.00019595584991987977,0.00019595584991987977
209.0,0.00019595584821759432,0.0001959558499198067,0.0001959558499198067
210.0,0.00019595584821763493,0.000195955849919877,0.000195955849919877
211.0,0.00019595584821759581,0.0001959558499198093,0.0001959558499198093
212.0,0.0001959558482176334,0.00019595584991987438,0.00019595584991987438
213.0,0.00019595584821759733,0.00019595584991981187,0.00019595584991981187
214.0,0.00019595584821763197,0.0001959558499198719,0.0001959558499198719
215.0,0.0001959558482175986,0.00019595584991981429,0.00019595584991981429
216.0,0.00019595584821763064,0.00019595584991986966,0.00019595584991986966
217.0,0.00019595584821759993,0.00019595584991981645,0.00019595584991981645
218.0,0.0001959558482176294,0.00019595584991986744,0.00019595584991986744
219.0,0.00019595584821760115,0.00019595584991981851,0.00019595584991981851
220.0,0.00019595584821762837,0.00019595584991986557,0.00019595584991986557
221.0,0.00019595584821760218,0.00019595584991982033,0.00019595584991982033
222.0,0.00019595584821762723,0.0001959558499198637,0.0001959558499198637
223.0,0.0001959558482176032,0.00019595584991982217,0.00019595584991982217
224.0,0.00019595584821762623,0.00019595584991986196,0.00019595584991986196
225.0,0.00019595584821760422,0.00019595584991982383,0.00019595584991982383
226.0,0.00019595584821762536,0.00019595584991986042,0.00019595584991986042
227.0,0.0001959558482176051,0.00019595584991982543,0.00019595584991982543
228.0,0.00019595584821762455,0.000195955849919859,0.000195955849919859
229.0,0.00019595584821760584,0.00019595584991982665,0.00019595584991982665
230.0,0.0001959558482176238,0.00019595584991985768,0.00019595584991985768
231.0,0.00019595584821760655,0.0001959558499198279,0.0001959558499198279
232.0,0.00019595584821762316,0.00019595584991985665,0.00019595584991985665
233.0,0.00019595584821760706,0.00019595584991982881,0.00019595584991982881
234.0,0.00019595584821762246,0.00019595584991985546,0.00019595584991985546
235.0,0.0001959558482176078,0.00019595584991983006,0.00019595584991983006
236.0,0.0001959558482176218,0.00019595584991985432,0.00019595584991985432
237.0,0.00019595584821760842,0.00019595584991983117,0.00019595584991983117
238.0,0.0001959558482176212,0.0001959558499198533,0.0001959558499198533
239.0,0.0001959558482176089,0.000195955849919832,0.000195955849919832
240.0,0.0001959558482176208,0.00019595584991985267,0.00019595584991985267
241.0,0.00019595584821760934,0.00019595584991983274,0.00019595584991983274
242.0,0.0001959558482176203,0.00019595584991985172,0.00019595584991985172
243.0,0.0001959558482176099,0.00019595584991983372,0.00019595584991983372
244.0,0.00019595584821761986,0.00019595584991985085,0.00019595584991985085
245.0,0.00019595584821761032,0.00019595584991983437,0.00019595584991983437
246.0,0.00019595584821761948,0.00019595584991985023,0.00019595584991985023
247.0,0.0001959558482176107,0.00019595584991983508,0.00019595584991983508
248.0,0.00019595584821761902,0.00019595584991984952,0.00019595584991984952
249.0,0.00019595584821761105,0.0001959558499198357,0.0001959558499198357
250.0,0.00019595584821761883,0.00019595584991984912,0.00019595584991984912
251.0,0.00019595584821761126,0.00019595584991983608,0.00019595584991983608
252.0,0.0001959558482176186,0.00019595584991984876,0.00019595584991984876
253.0,0.00019595584821761145,0.0001959558499198364,0.0001959558499198364
254.0,0.00019595584821761826,0.00019595584991984817,0.00019595584991984817
255.0,0.0001959558482176118,0.00019595584991983708,0.00019595584991983708
256.0,0.00019595584821761793,0.00019595584991984763,0.00019595584991984763
257.0,0.00019595584821761216,0.00019595584991983762,0.00019595584991983762
258.0,0.0001959558482176177,0.00019595584991984714,0.00019595584991984714
259.0,0.00019595584821761238,0.000195955849919838,0.000195955849919838
260.0,0.0001959558482176175,0.00019595584991984684,0.00019595584991984684
261.0,0.00019595584821761248,0.00019595584991983822,0.00019595584991983822
262.0,0.00019595584821761734,0.00019595584991984662,0.00019595584991984662
263.0,0.00019595584821761262,0.00019595584991983844,0.00019595584991983844
264.0,0.00019595584821761712,0.00019595584991984624,0.00019595584991984624
265.0,0.00019595584821761284,0.00019595584991983884,0.00019595584991983884
266.0,0.0001959558482176169,0.00019595584991984584,0.00019595584991984584
267.0,0.00019595584821761308,0.0001959558499198392,0.0001959558499198392
268.0,0.00019595584821761677,0.00019595584991984554,0.00019595584991984554
269.0,0.0001959558482176132,0.00019595584991983939,0.00019595584991983939
270.0,0.00019595584821761663,0.00019595584991984538,0.00019595584991984538
271.0,0.00019595584821761332,0.00019595584991983958,0.00019595584991983958
272.0,0.00019595584821761647,0.0001959558499198451,0.0001959558499198451
273.0,0.00019595584821761343,0.0001959558499198399,0.0001959558499198399
274.0,0.0001959558482176163,0.00019595584991984486,0.00019595584991984486
275.0,0.00019595584821761362,0.00019595584991984025,0.00019595584991984025
276.0,0.00019595584821761606,0.00019595584991984445,0.00019595584991984445
277.0,0.00019595584821761387,0.00019595584991984058,0.00019595584991984058
278.0,0.00019595584821761598,0.00019595584991984418,0.00019595584991984418
279.0,0.00019595584821761403,0.00019595584991984082,0.00019595584991984082
280.0,0.00019595584821761585,0.000195955849919844,0.000195955849919844
281.0,0.0001959558482176141,0.00019595584991984098,0.00019595584991984098
282.0,0.00019595584821761576,0.00019595584991984386,0.00019595584991984386
283.0,0.00019595584821761414,0.0001959558499198411,0.0001959558499198411
284.0,0.00019595584821761568,0.0001959558499198437,0.0001959558499198437
285.0,0.00019595584821761422,0.00019595584991984117,0.00019595584991984117
286.0,0.00019595584821761568,0.0001959558499198437,0.0001959558499198437
287.0,0.00019595584821761422,0.0001959558499198412,0.0001959558499198412
288.0,0.00019595584821761566,0.0001959558499198437,0.0001959558499198437
289.0,0.00019595584821761414,0.0001959558499198411,0.0001959558499198411
290.0,0.00019595584821761568,0.00019595584991984375,0.00019595584991984375
291.0,0.0001959558482176141,0.00019595584991984104,0.00019595584991984104
292.0,0.0001959558482176157,0.00019595584991984378,0.00019595584991984378
293.0,0.00019595584821761422,0.00019595584991984117,0.00019595584991984117
294.0,0.00019595584821761568,0.00019595584991984367,0.00019595584991984367
295.0,0.00019595584821761427,0.0001959558499198413,0.0001959558499198413
296.0,0.0001959558482176156,0.0001959558499198436,0.0001959558499198436
297.0,0.00019595584821761422,0.0001959558499198412,0.0001959558499198412
298.0,0.00019595584821761568,0.00019595584991984367,0.00019595584991984367
299.0,0.00019595584821761433,0.00019595584991984128,0.00019595584991984128
300.0,0.00019595584821761557,0.00019595584991984356,0.00019595584991984356
301.0,0.00019595532854356818,0.00019516170142917354,0.00019675173527454123
302.0,0.00019595230895454163,0.000194246206333803,0.00019767479839928958
303.0,0.00019594432780810743,0.00019313594404712187,0.00019880290995530938
304.0,0.00019592790658963465,0.0001917907088121976,0.0002001829335925729
305.0,0.0001958978299939267,0.00019016257400487026,0.00020187287439988244
306.0,0.00019584621479501157,0.0001881947324249704,0.00020394485202649096
307.0,0.00019576115486817452,0.0001858203503976173,0.000206488868153631
308.0,0.00019562470955411933,0.00018296149272114626,0.0002096176131547966
309.0,0.00019541006583141047,0.0001795285780781881,0.00021347288997646582
310.0,0.00019507731808804816,0.00017542038698747348,0.0002182337299890956
311.0,0.00019456756383089577,0.00017052553655247274,0.00022412703194728219
312.0,0.00019379468856269163,0.0001647261027818349,0.00023144100812183454
313.0,0.00019263453368189199,0.00015790478372550422,0.00024054182653902596
314.0,0.00019091165549759475,0.00014995725211270025,0.00025189291707362205
315.0,0.00018838552773852061,0.00014081167397569856,0.00026607456697611914
316.0,0.0001847415364199171,0.00013045711866347653,0.00028379735454417486
317.0,0.00017959808945014708,0.00011898063019596799,0.00030589475292309136
318.0,0.00017254899165471694,0.0001066080307213093,0.00033326689466705304
319.0,0.00016326369984902324,9.373494615786532e-05,0.00036673180787074325
320.0,0.0001516514583561257,8.09234308659564e-05,0.0004067380037431027
321.0,0.0001380415604917244,6.883614957290524e-05,0.0004529429438931759
322.0,0.00012325879120941215,5.8101489522968275e-05,0.0005038041904411152
323.0,0.00010847132428380966,4.9154265528120166e-05,0.0005565006357407842
324.0,9.483837664918623e-05,4.213747201098774e-05,0.0006074578123217219
325.0,8.316898883409822e-05,3.6920832540613244e-05,0.0006533396725094591
326.0,7.37893592336281e-05,3.320721080409023e-05,0.000691945253120594
327.0,6.662433280841438e-05,3.065068273417714e-05,0.0007225325836691823
328.0,6.13676476539402e-05,2.8934844935229206e-05,0.0007455654522260442
329.0,5.763286645029012e-05,2.7805390003129525e-05,0.0007622015534949358
330.0,5.504716314593205e-05,2.7073164524409456e-05,0.0007738205491908174
331.0,5.331757697138089e-05,2.6638832885855897e-05,0.0007814961417949045
332.0,5.218547397349296e-05,2.6361908976082046e-05,0.0007865355574925893
333.0,5.1451900159693176e-05,2.618853741903347e-05,0.0007897983773273973
334.0,5.0981237355187796e-05,2.6080700633447843e-05,0.0007918861477132846
335.0,5.068191663607112e-05,2.601401129533778e-05,0.0007932089500941339
336.0,5.049305809146405e-05,2.597298190186374e-05,0.0007940401212275588
337.0,5.037473166213016e-05,2.5947852524358546e-05,0.0007945586589234013
338.0,5.0301061412183266e-05,2.593252634366081e-05,0.0007948801535428499
339.0,5.025545319897823e-05,2.59232170049212e-05,0.0007950783962006738
340.0,5.022736120659577e-05,2.5917580607030765e-05,0.0007952000420028046
341.0,5.021013876588921e-05,2.5914183499585267e-05,0.000795274363767039
342.0,5.0199623498910615e-05,2.5912135700406206e-05,0.0007953195837806643
343.0,5.0193228759744036e-05,2.5910907650714673e-05,0.0007953469996185836
344.0,5.0189353749253174e-05,2.591017293790281e-05,0.0007953635645620993
345.0,5.018701424911779e-05,2.5909738567126062e-05,0.000795373546104707
346.0,5.018560493429709e-05,2.590947613691333e-05,0.0007953795358809532
347.0,5.018475895788533e-05,2.590932046763285e-05,0.0007953831229435208
348.0,5.018425248948916e-05,2.5909228043918437e-05,0.0007953852650609571
349.0,5.018395058744606e-05,2.59091758372466e-05,0.0007953865438360609
350.0,5.018377035181621e-05,2.5909142857897213e-05,0.000795387301352663
351.0,5.01836631623708e-05,2.590912288354004e-05,0.0007953877498426186
352.0,5.0183599952432044e-05,2.5909112755679196e-05,0.0007953880168992353
353.0,5.018356217758339e-05,2.5909104848837954e-05,0.0007953881723424767
354.0,5.018354023381668e-05,2.5909101943010134e-05,0.0007953882657821561
355.0,5.0183527859883256e-05,2.5909102980910087e-05,0.0007953883236962654
356.0,5.018351987388635e-05,2.5909100020659112e-05,0.0007953883537218064
357.0,5.0183515204597914e-05,2.5909098355077408e-05,0.000795388371360196
358.0,5.018351240670898e-05,2.5909097053732014e-05,0.0007953883812956078
359.0,5.018351114328901e-05,2.5909098146719737e-05,0.0007953883891204701
360.0,5.0183510076202044e-05,2.5909097129662205e-05,0.0007953883918515787
361.0,5.018350921794987e-05,2.590909534975173e-05,0.0007953883921269496
362.0,5.0183509117230894e-05,2.5909096303812146e-05,0.0007953883944696593
363.0,5.0183509084260415e-05,2.5909096983126932e-05,0.0007953883959639803
364.0,5.018350849217422e-05,2.590909451024445e-05,0.0007953883936738655
365.0,5.018350872209504e-05,2.590909594123296e-05,0.0007953883954958039
366.0,5.0183508899128076e-05,2.5909096988295937e-05,0.0007953883967898137
367.0,5.018350797914128e-05,2.5909092480805683e-05,0.0007953883919120177
368.0,5.018350846876592e-05,2.590909498233423e-05,0.000795388394710583
369.0,5.018350868081459e-05,2.590909607304749e-05,0.0007953883959369993
370.0,5.018350882769547e-05,2.5909096824820865e-05,0.0007953883967790967
371.0,5.018350876728719e-05,2.5909096532578987e-05,0.00079538839646607
372.0,5.0183508912270456e-05,2.5909097263129905e-05,0.0007953883972746083
373.0,5.0183508754949055e-05,2.5909096479592855e-05,0.0007953883964152665
374.0,5.018350894446202e-05,2.5909097429015514e-05,0.0007953883974613221
375.0,5.018350875591564e-05,2.590909648718771e-05,0.0007953883964259774
376.0,5.018350905033676e-05,2.590909795998555e-05,0.0007953883980468024
377.0,5.018350887242913e-05,2.5909097070672425e-05,0.0007953883970686496
378.0,5.0183508386465525e-05,2.5909094640798103e-05,0.0007953883943954714
379.0,5.018350863877395e-05,2.5909095902552384e-05,0.0007953883957837181
380.0,5.018350888166657e-05,2.590909711718063e-05,0.000795388397120081
381.0,5.018350858794594e-05,2.5909095648467976e-05,0.0007953883955042424
382.0,5.0183508773341406e-05,2.590909657554704e-05,0.0007953883965242171
383.0,5.018350919406723e-05,2.5909098679381363e-05,0.0007953883988388385
384.0,5.018350897344316e-05,2.5909097576162047e-05,0.0007953883976250927
385.0,5.0183508738268415e-05,2.590909640018051e-05,0.0007953883963312923
386.0,5.0183508927834076e-05,2.590909734809855e-05,0.0007953883973741822
387.0,5.018350868747555e-05,2.590909614619406e-05,0.0007953883960518604
388.0,5.018350885911982e-05,2.5909097004495886e-05,0.000795388396996155
389.0,5.018350775206128e-05,2.5909091468686062e-05,0.0007953883909057174
390.0,5.0183508449701616e-05,2.5909094957213864e-05,0.0007953883947437575
391.0,5.018350869451478e-05,2.590909618139398e-05,0.0007953883960905871
392.0,5.0183508856914197e-05,2.5909096993466917e-05,0.0007953883969840207
393.0,5.018350797507142e-05,2.5909092583840885e-05,0.0007953883921325983
394.0,5.0183508452113275e-05,2.5909094969273174e-05,0.000795388394757025
395.0,5.0183508670154816e-05,2.5909096059582782e-05,0.0007953883959565716
396.0,5.01835088306178e-05,2.590909686197261e-05,0.000795388396839352
397.0,5.0183508695388124e-05,2.5909096185760822e-05,0.0007953883960953914
398.0,5.018350890635133e-05,2.590909724067571e-05,0.0007953883972559969
399.0,5.018350863271268e-05,2.590909587235457e-05,0.0007953883957505853
400.0,5.01835088081589e-05,2.5909096749667667e-05,0.0007953883967157957
401.0,5.018350952205019e-05,2.5909100319458367e-05,0.0007953884006432396
402.0,5.018350909863718e-05,2.5909098202195123e-05,0.0007953883983138502
403.0,5.018350891766419e-05,2.5909097297245424e-05,0.0007953883973182348
